frame_id,steering_angle
1479425443983182782,-0.04359407722949982
1479425444033115695,-0.07064097374677658
1479425444083198332,-0.07896848767995834
1479425444133127546,-0.09434004127979279
1479425444183146275,-0.10697421431541443
1479425444233201168,-0.140397310256958
1479425444283138737,-0.15810716152191162
1479425444333229360,-0.13587433099746704
1479425444383185181,-0.10636003315448761
1479425444434593057,-0.11155051738023758
1479425444483190972,-0.10376302897930145
1479425444533172421,-0.11876647919416428
1479425444583259948,-0.13072705268859863
1479425444633286162,-0.13697171211242676
1479425444683294213,-0.10221125930547714
1479425444733253036,-0.10420027375221252
1479425444783291032,-0.114494189620018
1479425444833288592,-0.10616039484739304
1479425444883283220,-0.09858465939760208
1479425444933328937,-0.13398456573486328
1479425444983260437,-0.13935986161231995
1479425445033271766,-0.16793346405029297
1479425445083281310,-0.17035216093063354
1479425445133336475,-0.16073188185691833
1479425445183328558,-0.13489213585853577
1479425445233404698,-0.1383337676525116
1479425445283448582,-0.13403332233428955
1479425445333367499,-0.158148854970932
1479425445383326348,-0.14840573072433472
1479425445433499090,-0.12901325523853302
1479425445483382125,-0.13095447421073914
1479425445533489877,-0.13131147623062134
1479425445583437918,-0.14320750534534454
1479425445633423016,-0.13452884554862976
1479425445683329266,-0.10028799623250961
1479425445733403939,-0.0946299359202385
1479425445783307622,-0.06529036164283752
1479425445833353168,-0.06927044689655304
1479425445883484127,-0.10477595031261444
1479425445933390665,-0.09028096497058868
1479425445983503068,-0.0679406225681305
1479425446033440044,-0.05139855295419693
1479425446083426096,-0.06211429089307785
1479425446133410346,-0.06665188074111938
1479425446183468695,-0.04911830648779869
1479425446233463132,-0.050983380526304245
1479425446283447100,-0.050766147673130035
1479425446333431175,-0.0511600486934185
1479425446383424337,-0.04274597391486168
1479425446433457370,-0.0649709701538086
1479425446483371405,-0.07420825958251953
1479425446533500137,-0.08617594838142395
1479425446583477115,-0.07471872866153717
1479425446633522506,-0.08845259994268417
1479425446683589238,-0.10024929791688919
1479425446733573761,-0.08440087735652924
1479425446783611898,-0.0674695298075676
1479425446833546046,-0.06905871629714966
1479425446883533208,-0.0696621909737587
1479425446933547800,-0.06937216222286224
1479425446983608400,-0.07003998011350632
1479425447033578750,-0.0666629746556282
1479425447083596868,-0.08052881062030792
1479425447133467484,-0.073814257979393
1479425447183549871,-0.06533417850732803
1479425447233486454,-0.06586537510156631
1479425447283725051,-0.06332661211490631
1479425447333693598,-0.05793414264917374
1479425447383620607,-0.04725771024823189
1479425447433621760,-0.04723211005330086
1479425447483674337,-0.037023141980171204
1479425447533663020,-0.04143258184194565
1479425447583646955,-0.04274202138185501
1479425447633645468,-0.04793523997068405
1479425447683675176,-0.05035004764795303
1479425447733726775,-0.03907577693462372
1479425447783780269,-0.04032028466463089
1479425447833680291,-0.05246832221746445
1479425447883694922,-0.07260087132453918
1479425447933701813,-0.06243245303630829
1479425447983829975,-0.05474796146154404
1479425448033742629,-0.057509951293468475
1479425448083725825,-0.06631175428628922
1479425448133784412,-0.048785336315631866
1479425448183782273,-0.03408648446202278
1479425448233780330,-0.03519051522016525
1479425448283749801,-0.05010850727558136
1479425448333826064,-0.08159604668617249
1479425448383792183,-0.08227036148309708
1479425448433778649,-0.06899865716695786
1479425448483793143,-0.049268994480371475
1479425448533885890,-0.03539590537548065
1479425448583862227,-0.03191191703081131
1479425448633847925,-0.030414722859859467
1479425448683822662,-0.023706486448645592
1479425448733882312,-0.02740459516644478
1479425448783845387,-0.01907787285745144
1479425448833950015,-0.012734422460198402
1479425448883924440,-0.01955595798790455
1479425448933879663,-0.03348061814904213
1479425448983876216,-0.019781630486249924
1479425449034016614,-0.021210964769124985
1479425449083989539,-0.027193836867809296
1479425449134003281,-0.02518308162689209
1479425449183978806,-0.02375425398349762
1479425449233996144,-0.03310749679803848
1479425449283962329,-0.05113200843334198
1479425449333971165,-0.0509844608604908
1479425449383983954,-0.05306192860007286
1479425449434025534,-0.0415506511926651
1479425449483987552,-0.03723195195198059
1479425449534040093,-0.026887115091085434
1479425449584053959,-0.022293696179986
1479425449634016171,-0.01578020118176937
1479425449684123260,-0.02786041982471943
1479425449734027001,-0.029390942305326462
1479425449784082050,-0.019032148644328117
1479425449834134569,-0.02746722660958767
1479425449884087282,-0.031847335398197174
1479425449934088214,-0.022979924455285072
1479425449984134982,-0.008345823734998703
1479425450034140940,-0.0039871446788311005
1479425450084078501,0.011040221899747849
1479425450134193600,0.015130467712879181
1479425450184172865,0.012999027967453003
1479425450234144378,0.03892578184604645
1479425450284149775,0.037753909826278687
1479425450334262000,-0.026595447212457657
1479425450384178750,-0.023898441344499588
1479425450434161961,-0.010987695306539536
1479425450484147791,0.03857351094484329
1479425450534184818,0.0355038121342659
1479425450584162450,0.0267772376537323
1479425450634258305,0.01988595351576805
1479425450684227110,0.00526324100792408
1479425450734209984,-0.012194065377116203
1479425450784248908,-0.011708065867424011
1479425450834260421,-0.004058023914694786
1479425450884230583,0.0024698209017515182
1479425450934345661,0.004720548167824745
1479425450984309065,-0.010522233322262764
1479425451034286630,-0.0041750166565179825
1479425451084317905,-0.01742216944694519
1479425451134304083,-0.011853916570544243
1479425451184289528,-0.0052412208169698715
1479425451234414501,-0.011760558933019638
1479425451284350407,-0.023477114737033844
1479425451334284259,-0.0020956024527549744
1479425451384384161,0.016446508467197418
1479425451434326964,0.007450686767697334
1479425451484368953,-0.01670101471245289
1479425451534399242,0.00491713359951973
1479425451584434387,-0.003352077677845955
1479425451634350263,-0.016025817021727562
1479425451684382956,-0.01284768059849739
1479425451734356975,0.003924023360013962
1479425451784399230,-0.01707012951374054
1479425451834383177,-0.0056341253221035
1479425451884425416,-0.002730732783675194
1479425451934441674,-0.004136707633733749
1479425451984403693,-0.01198589988052845
1479425452034457721,-0.02558351866900921
1479425452084417312,-0.019827667623758316
1479425452134520843,-0.014339901506900787
1479425452184466002,-0.004156332463026047
1479425452234335175,0.002956535667181015
1479425452284375611,-0.0361785925924778
1479425452334564662,-0.04296606034040451
1479425452384627152,-0.04553079605102539
1479425452434545378,-0.057422615587711334
1479425452484609213,-0.06381364166736603
1479425452534553900,-0.027047613635659218
1479425452584569515,-0.03289886936545372
1479425452634553611,-0.045867547392845154
1479425452684562980,-0.03310450538992882
1479425452734636836,-0.030039045959711075
1479425452784608361,-0.051607273519039154
1479425452834609980,-0.09539933502674103
1479425452884611953,-0.13838398456573486
1479425452934601849,-0.08682674169540405
1479425452984630588,-0.07206137478351593
1479425453034674381,-0.05014989525079727
1479425453084683167,-0.024096762761473656
1479425453134711461,-0.009204315021634102
1479425453184665706,-0.0024482011795043945
1479425453234723205,-0.006553564220666885
1479425453284690109,0.0013454742729663849
1479425453334712197,-0.008955180644989014
1479425453384695179,-0.02286350540816784
1479425453434771997,0.005901910364627838
1479425453484719139,0.0007268916815519333
1479425453534887926,-0.013414500281214714
1479425453584746259,-0.028856422752141953
1479425453634743110,-0.0185305904597044
1479425453684792122,-0.01362340897321701
1479425453734799602,0.08453960716724396
1479425453784765115,0.008112389594316483
1479425453834837075,0.09586493670940399
1479425453884781104,0.15508857369422913
1479425453934842652,0.05760790407657623
1479425453984831513,0.004175832495093346
1479425454034831660,0.026731975376605988
1479425454084836219,0.04858691245317459
1479425454134878742,0.1659519374370575
1479425454184883542,0.05008867383003235
1479425454234889377,0.0021211691200733185
1479425454284867819,-0.024560777470469475
1479425454334887035,-0.04113560914993286
1479425454384960133,-0.026993075385689735
1479425454434866999,-0.02316092886030674
1479425454484877099,-0.03238239884376526
1479425454534965755,-0.026854557916522026
1479425454584960425,0.001725558191537857
1479425454634985147,0.02098899334669113
1479425454684962544,0.002287261188030243
1479425454734974049,-0.010455356910824776
1479425454784969623,-0.05698271468281746
1479425454834992068,-0.033442772924900055
1479425454885024662,-0.06108078733086586
1479425454935000744,-0.06857069581747055
1479425454985024030,-0.07198035717010498
1479425455034974159,-0.08856449276208878
1479425455084988816,-0.051219865679740906
1479425455135196249,-0.018511135131120682
1479425455185043601,-0.028623446822166443
1479425455235022567,-0.06416972726583481
1479425455285050614,-0.057321563363075256
1479425455335094080,0.03230879828333855
1479425455385076496,0.03463757038116455
1479425455435061538,0.03179207444190979
1479425455485082736,-0.04752025380730629
1479425455535127618,-0.04806177318096161
1479425455585094908,-0.06349122524261475
1479425455635124585,-0.06888093054294586
1479425455685131513,-0.058632947504520416
1479425455735105758,-0.04571406543254852
1479425455785133934,-0.026978135108947754
1479425455835194894,-0.04131203889846802
1479425455885189938,-0.030210580676794052
1479425455935224714,-0.04466813802719116
1479425455985211822,-0.06487780809402466
1479425456035194304,-0.09556161612272263
1479425456085192347,-0.1265854835510254
1479425456135205196,-0.1496637761592865
1479425456185239597,-0.05825415626168251
1479425456235223757,-0.08076576143503189
1479425456285289737,-0.07403135299682617
1479425456335235126,-0.028655629605054855
1479425456385302974,-0.034639596939086914
1479425456435270061,-0.01969914697110653
1479425456485283777,-0.013740677386522293
1479425456535173529,-0.019945848733186722
1479425456585276789,-0.01669275388121605
1479425456635797438,0.009992778301239014
1479425456685307525,-0.014141051098704338
1479425456735295991,0.015828102827072144
1479425456785300349,0.06008323282003403
1479425456835252850,0.009377731010317802
1479425456885298305,0.009522583335638046
1479425456935439781,0.02771356701850891
1479425456985195670,-0.0011329147964715958
1479425457035293970,-0.018116474151611328
1479425457085310967,-0.02063196524977684
1479425457135319871,-0.027608640491962433
1479425457185327174,-0.018802495673298836
1479425457235454552,-0.02394476905465126
1479425457285396179,-0.038885194808244705
1479425457335680191,-0.028927111998200417
1479425457385403889,-0.028409454971551895
1479425457435365862,-0.013478288426995277
1479425457485440946,-0.0091266930103302
1479425457535450517,-0.005098523572087288
1479425457585440122,-0.016731996089220047
1479425457635453799,-0.007907979190349579
1479425457685490309,-0.008998041972517967
1479425457735463426,-0.01401454582810402
1479425457785461222,-0.00949552096426487
1479425457835461298,-0.010816182941198349
1479425457885465463,-0.0070152319967746735
1479425457935443994,-0.006502535194158554
1479425457985574404,0.006529778242111206
1479425458035516248,0.022005677223205566
1479425458085493111,0.020823664963245392
1479425458136360647,0.050045423209667206
1479425458185513500,0.057024627923965454
1479425458235501711,0.07513497024774551
1479425458285570854,0.10957971960306168
1479425458335571469,0.14468038082122803
1479425458385563406,0.1467703878879547
1479425458435515237,0.17649462819099426
1479425458485591816,0.2250956892967224
1479425458535558462,0.21037909388542175
1479425458585637408,0.19809293746948242
1479425458635623430,0.2524235248565674
1479425458685606031,0.22359636425971985
1479425458735633876,0.1878052055835724
1479425458785721635,0.2089746594429016
1479425458835615526,0.17646759748458862
1479425458885675290,0.1631811261177063
1479425458935565509,0.17941367626190186
1479425458985707633,0.20707669854164124
1479425459035786213,0.17152085900306702
1479425459085797381,0.19354137778282166
1479425459135788300,0.17657548189163208
1479425459185786240,0.2342412769794464
1479425459235825132,0.2568851709365845
1479425459285815544,0.279998779296875
1479425459335818316,0.31775739789009094
1479425459385787916,0.32161661982536316
1479425459435785050,0.35881370306015015
1479425459485754631,0.29176172614097595
1479425459535766306,0.25659888982772827
1479425459585771912,0.199507474899292
1479425459636465071,0.2137833833694458
1479425459685848966,0.2829733192920685
1479425459735915311,0.2561352252960205
1479425459786004828,0.28347134590148926
1479425459835837416,0.29135316610336304
1479425459885872479,0.31015831232070923
1479425459935836098,0.2993537485599518
1479425459985895144,0.22944089770317078
1479425460035898639,0.32968348264694214
1479425460085913121,0.3715209364891052
1479425460135915916,0.3991943895816803
1479425460185897187,0.36477649211883545
1479425460235891152,0.4415007531642914
1479425460285874473,0.4648759663105011
1479425460335911555,0.467783659696579
1479425460385924823,0.3878822326660156
1479425460435939785,0.3997139036655426
1479425460485916173,0.37124428153038025
1479425460535995187,0.34243321418762207
1479425460585919323,0.4037969708442688
1479425460636021329,0.3432227671146393
1479425460686012382,0.3053704798221588
1479425460735978366,0.34222644567489624
1479425460786022659,0.3730309307575226
1479425460836126575,0.31687766313552856
1479425460886062982,0.3175303339958191
1479425460936039201,0.29212141036987305
1479425460986067216,0.3453249931335449
1479425461036044239,0.3500491678714752
1479425461086025165,0.31677699089050293
1479425461136092742,0.3783024251461029
1479425461186041375,0.41480904817581177
1479425461236058072,0.4129239320755005
1479425461286099435,0.39565688371658325
1479425461336139116,0.3487274646759033
1479425461386151397,0.3339710533618927
1479425461436092381,0.3190639913082123
1479425461486115901,0.32331207394599915
1479425461536098853,0.2651522159576416
1479425461586114145,0.2690122723579407
1479425461636214238,0.25766098499298096
1479425461686225785,0.2606137692928314
1479425461736150276,0.2889995276927948
1479425461786111572,0.3564473092556
1479425461836053567,0.3722352683544159
1479425461886149455,0.36269423365592957
1479425461936239444,0.3885837197303772
1479425461986247230,0.3423749804496765
1479425462036292389,0.3877910375595093
1479425462086339659,0.3486286997795105
1479425462136375243,0.32595881819725037
1479425462186258632,0.3156352937221527
1479425462236287595,0.3230259418487549
1479425462286259544,0.3239167332649231
1479425462336263555,0.2508357763290405
1479425462386336544,0.20169195532798767
1479425462436366156,0.25536176562309265
1479425462486333565,0.2239745557308197
1479425462536357592,0.2394181787967682
1479425462586437466,0.205500990152359
1479425462636389990,0.213090181350708
1479425462686412613,0.18742117285728455
1479425462736443337,0.19611847400665283
1479425462786339435,0.17793360352516174
1479425462836441371,0.16926801204681396
1479425462886374748,0.1800193190574646
1479425462936411672,0.16193273663520813
1479425462986389593,0.18449664115905762
1479425463036419577,0.18365445733070374
1479425463086398960,0.19005993008613586
1479425463136517686,0.18393495678901672
1479425463186442372,0.1955110728740692
1479425463236508913,0.14685523509979248
1479425463286463571,0.15011456608772278
1479425463336416846,0.1466284990310669
1479425463386544935,0.14113092422485352
1479425463436580362,0.17034012079238892
1479425463486542942,0.1813424825668335
1479425463536555320,0.18959400057792664
1479425463586548994,0.1798047125339508
1479425463636538475,0.1822156012058258
1479425463686540439,0.1941220760345459
1479425463736563501,0.21817630529403687
1479425463786541648,0.22167307138442993
1479425463836571234,0.22020941972732544
1479425463886551352,0.22618809342384338
1479425463936636948,0.2258068323135376
1479425463986676844,0.18952512741088867
1479425464036541085,0.2143271267414093
1479425464086638268,0.24551624059677124
1479425464136608112,0.25676292181015015
1479425464186611296,0.2557615637779236
1479425464236603193,0.22108173370361328
1479425464286627281,0.16537261009216309
1479425464336639025,0.13594019412994385
1479425464386624593,0.12233803421258926
1479425464436634617,0.11069417744874954
1479425464486686174,0.07650351524353027
1479425464536723116,0.07380694895982742
1479425464586654079,0.08611724525690079
1479425464636737631,0.08335201442241669
1479425464686718454,0.0768599733710289
1479425464736677121,0.06934802234172821
1479425464786819578,0.06706893444061279
1479425464836759993,0.08648641407489777
1479425464886744466,0.1210143193602562
1479425464936803774,0.1469116508960724
1479425464986752484,0.17023831605911255
1479425465036782011,0.11707719415426254
1479425465086825944,0.14930018782615662
1479425465136802389,0.17775622010231018
1479425465186824434,0.19893699884414673
1479425465236787478,0.1947721540927887
1479425465286839373,0.1755698323249817
1479425465336790704,0.1657947301864624
1479425465386827745,0.1762492060661316
1479425465436888835,0.15625843405723572
1479425465486704280,0.16785162687301636
1479425465536740826,0.15278878808021545
1479425465586851290,0.10203905403614044
1479425465636861208,0.08423689752817154
1479425465686863460,0.1312331259250641
1479425465736850570,0.1086888536810875
1479425465786885844,0.099568210542202
1479425465836991130,0.10751023143529892
1479425465886884016,0.1156884953379631
1479425465936951597,0.12431459873914719
1479425465986941594,0.16532719135284424
1479425466036861894,0.1787656843662262
1479425466086876737,0.20871740579605103
1479425466136972790,0.21589910984039307
1479425466187045408,0.18795648217201233
1479425466236967408,0.16162139177322388
1479425466286924703,0.15499430894851685
1479425466337047501,0.18144047260284424
1479425466387068708,0.2152908444404602
1479425466437097862,0.1399683952331543
1479425466486985077,0.17380914092063904
1479425466537029996,0.18887361884117126
1479425466587146615,0.1764312982559204
1479425466636982407,0.10634876042604446
1479425466687154186,0.15919774770736694
1479425466737019562,0.219378262758255
1479425466787107269,0.14961165189743042
1479425466837157829,0.17627233266830444
1479425466887161583,0.18010488152503967
1479425466937061748,0.18352177739143372
1479425466987144748,0.16079947352409363
1479425467037250592,0.19354411959648132
1479425467087097662,0.20873939990997314
1479425467137030932,0.2250455915927887
1479425467187091121,0.21474304795265198
1479425467237121179,0.20492568612098694
1479425467287147926,0.1992732584476471
1479425467337226793,0.1864648461341858
1479425467387190438,0.1930699646472931
1479425467437240204,0.17891880869865417
1479425467487131527,0.16224732995033264
1479425467537124339,0.1273142397403717
1479425467587213312,0.07272931933403015
1479425467637198914,0.08144763857126236
1479425467687245795,0.06792224943637848
1479425467737249898,0.07131902128458023
1479425467787180376,0.1223716214299202
1479425467837327756,0.11569219082593918
1479425467887243591,0.1418101191520691
1479425467937326324,0.11783022433519363
1479425467987181003,0.18975555896759033
1479425468037288408,0.1477201282978058
1479425468087278138,0.1654890775680542
1479425468137258519,0.18318819999694824
1479425468187221976,0.20464521646499634
1479425468237279961,0.22541072964668274
1479425468287290727,0.23723453283309937
1479425468337392490,0.18522298336029053
1479425468387363668,0.13107022643089294
1479425468437361934,0.22378945350646973
1479425468487275816,0.1870141327381134
1479425468537505265,0.26820051670074463
1479425468587327535,0.3617127239704132
1479425468637426950,0.39956268668174744
1479425468687444865,0.2682439386844635
1479425468737475475,0.23918578028678894
1479425468787473873,0.24254480004310608
1479425468837539575,0.26940593123435974
1479425468887430302,0.29143744707107544
1479425468937411998,0.2765827178955078
1479425468987450855,0.2679407596588135
1479425469037422805,0.3267980217933655
1479425469087464981,0.2748818099498749
1479425469137457112,0.25425493717193604
1479425469187499703,0.28615108132362366
1479425469237439190,0.35890868306159973
1479425469287461723,0.3410605788230896
1479425469337485349,0.22439166903495789
1479425469387486765,0.26347145438194275
1479425469437503369,0.25016510486602783
1479425469487482402,0.31954389810562134
1479425469537533477,0.3230498433113098
1479425469587525741,0.36292168498039246
1479425469637544742,0.3513619005680084
1479425469687549988,0.3491203188896179
1479425469737509574,0.42976975440979004
1479425469787567215,0.36124858260154724
1479425469837591780,0.3236968517303467
1479425469887565806,0.4223583936691284
1479425469937616223,0.3565253019332886
1479425469987547665,0.25262337923049927
1479425470037571237,0.15469872951507568
1479425470087672702,0.23873552680015564
1479425470137602908,0.18867018818855286
1479425470187611693,0.18592864274978638
1479425470237670583,0.20851030945777893
1479425470287629689,0.23888206481933594
1479425470337669931,0.20794779062271118
1479425470387666538,0.18445289134979248
1479425470437708967,0.1494273841381073
1479425470487627112,0.15311342477798462
1479425470537669194,0.097060427069664
1479425470587738917,0.07111287862062454
1479425470637737075,0.05084597319364548
1479425470687714256,0.056760579347610474
1479425470737828505,0.07061167061328888
1479425470787718069,0.0683274045586586
1479425470837723661,0.06822779029607773
1479425470887715177,0.0493384450674057
1479425470937824540,0.058808110654354095
1479425470987742112,0.05168309807777405
1479425471037946994,0.03691449761390686
1479425471087708350,0.07403510808944702
1479425471137879420,0.07566914707422256
1479425471187788170,0.05917801707983017
1479425471237926467,0.10171370208263397
1479425471287812391,0.10325967520475388
1479425471337938290,0.09078407287597656
1479425471387869489,0.07958568632602692
1479425471437817786,0.0864388570189476
1479425471487922567,0.1120682880282402
1479425471537881702,0.0628758892416954
1479425471587865675,0.037380073219537735
1479425471637871684,0.017215922474861145
1479425471687847719,0.0215793177485466
1479425471737892952,0.00020893476903438568
1479425471787856644,-0.018665067851543427
1479425471837891940,-0.013849114999175072
1479425471887842023,-0.006318248808383942
1479425471937964536,-0.02487288787961006
1479425471988059874,-0.03419981151819229
1479425472038075823,-0.05324368551373482
1479425472088001704,-0.04397222399711609
1479425472138171167,-0.05532015860080719
1479425472188174498,-0.04586576670408249
1479425472238035203,-0.06703762710094452
1479425472288105559,-0.05791962891817093
1479425472338141795,-0.04032701626420021
1479425472388088728,-0.05189463123679161
1479425472438151321,-0.06016302853822708
1479425472488161318,-0.048759423196315765
1479425472538098169,-0.06065607815980911
1479425472588142940,-0.06169593334197998
1479425472638183644,-0.003944830968976021
1479425472688106000,-0.00961572676897049
1479425472738226851,-0.026781434193253517
1479425472788196547,-0.052219733595848083
1479425472838198592,-0.05552271008491516
1479425472888232417,-0.07070718705654144
1479425472938252437,-0.06183912977576256
1479425472988233929,-0.0664210319519043
1479425473038182153,-0.10860875248908997
1479425473088169184,-0.055272944271564484
1479425473138220022,-0.043446920812129974
1479425473188249245,-0.06648261845111847
1479425473238252451,-0.10175387561321259
1479425473288281447,-0.07453621178865433
1479425473338265983,-0.03208555653691292
1479425473388245228,-0.018425747752189636
1479425473438326991,-0.04336749017238617
1479425473488272568,-0.004104183986783028
1479425473538246977,-0.000197678804397583
1479425473588285460,-0.017097285017371178
1479425473638295459,-0.05346281826496124
1479425473688291452,-0.004669470712542534
1479425473738358929,-0.09885121136903763
1479425473788285813,-0.25652995705604553
1479425473838316755,-0.1170930340886116
1479425473888375278,-0.06575408577919006
1479425473938375490,-0.10489845275878906
1479425473988331148,-0.03296709805727005
1479425474038441715,0.0032841339707374573
1479425474088396056,0.0026036426424980164
1479425474138376609,-0.016012977808713913
1479425474188402642,-0.020933054387569427
1479425474238370303,-0.00038172490894794464
1479425474288443130,0.009092733263969421
1479425474338481132,0.03188665211200714
1479425474388404577,0.04260263592004776
1479425474438416493,0.023111887276172638
1479425474488456262,-0.0030764006078243256
1479425474538455214,-0.00472940132021904
1479425474588420270,-0.051193393766880035
1479425474638458150,-0.06316056102514267
1479425474688495756,0.013862565159797668
1479425474738524774,0.0010749474167823792
1479425474788520389,0.010059863328933716
1479425474838565095,0.037977688014507294
1479425474888420539,0.05570133775472641
1479425474938465270,0.05531036853790283
1479425474988433846,0.07221623510122299
1479425475038597612,0.05166514217853546
1479425475088523291,0.04751936346292496
1479425475138528325,0.026635639369487762
1479425475188503326,0.005035160109400749
1479425475238439346,0.022333145141601562
1479425475288549236,0.07715018093585968
1479425475338512029,0.07658517360687256
1479425475388514936,0.10366081446409225
1479425475438522963,0.10919443517923355
1479425475488518345,0.1023215651512146
1479425475538554968,0.07486965507268906
1479425475588609769,0.055711835622787476
1479425475638567482,0.011849112808704376
1479425475688557528,0.02414606884121895
1479425475738621943,0.0013947747647762299
1479425475788654601,0.0018323902040719986
1479425475838585986,0.0006840061396360397
1479425475888678646,0.012339185923337936
1479425475938681487,0.02730560302734375
1479425475988629010,0.022437505424022675
1479425476038620673,0.039798300713300705
1479425476088700194,0.017441309988498688
1479425476138632420,-0.0013163480907678604
1479425476188653632,0.0024795830249786377
1479425476238948004,-0.007025536149740219
1479425476288694141,0.004665287211537361
1479425476338673200,0.01447347179055214
1479425476388749768,0.013713866472244263
1479425476438703321,-0.0010006539523601532
1479425476488789361,-0.007454831153154373
1479425476538783734,-0.02457212656736374
1479425476588728563,-0.026170451194047928
1479425476638744234,-0.026235463097691536
1479425476688741578,-0.03476952761411667
1479425476738775155,-0.02130269631743431
1479425476788842204,-0.003036290407180786
1479425476838781343,-0.02457808516919613
1479425476888787441,-0.019808461889624596
1479425476938859087,-0.07869917154312134
1479425476988807753,-0.09589354693889618
1479425477038887379,-0.14905968308448792
1479425477088807040,-0.1384260207414627
1479425477138807785,-0.1610337197780609
1479425477188922979,-0.17094171047210693
1479425477238840334,-0.2124529778957367
1479425477288907543,-0.22344350814819336
1479425477338960729,-0.20018097758293152
1479425477388911861,-0.20009061694145203
1479425477438887708,-0.18526536226272583
1479425477488922822,-0.22882458567619324
1479425477538942781,-0.27184155583381653
1479425477588987687,-0.26736214756965637
1479425477638925581,-0.3238576650619507
1479425477688937431,-0.3759556710720062
1479425477739556250,-0.3463374376296997
1479425477788948138,-0.3697197437286377
1479425477838934577,-0.3719838261604309
1479425477888948464,-0.3234862685203552
1479425477938965840,-0.29670026898384094
1479425477989077866,-0.24695631861686707
1479425478038942486,-0.19766929745674133
1479425478089057159,-0.2784648537635803
1479425478139048301,-0.16803249716758728
1479425478189090682,-0.20328041911125183
1479425478239012125,-0.2780935764312744
1479425478289079599,-0.30693233013153076
1479425478339057488,-0.3334716558456421
1479425478389110771,-0.3246474862098694
1479425478439078118,-0.3280469477176666
1479425478489071115,-0.30982324481010437
1479425478539067254,-0.33326318860054016
1479425478589087190,-0.31595155596733093
1479425478639055536,-0.4096233546733856
1479425478689149202,-0.3681270480155945
1479425478739100358,-0.3463096618652344
1479425478789153645,-0.36263853311538696
1479425478839141187,-0.3148781955242157
1479425478889151017,-0.29531046748161316
1479425478939240846,-0.2381410300731659
1479425478989147766,-0.1670091152191162
1479425479039211268,-0.24494501948356628
1479425479089230263,-0.24330976605415344
1479425479139194771,-0.3493509292602539
1479425479189200247,-0.2758293151855469
1479425479239561420,-0.28739455342292786
1479425479289276234,-0.28500068187713623
1479425479339312702,-0.28649669885635376
1479425479389220802,-0.29617321491241455
1479425479439204951,-0.2720847725868225
1479425479489263915,-0.2496662139892578
1479425479539223827,-0.2503677308559418
1479425479589374111,-0.2472982108592987
1479425479639242683,-0.2044541835784912
1479425479689337057,-0.1096561923623085
1479425479739281981,-0.07022008299827576
1479425479789362848,-0.09578611701726913
1479425479839321743,-0.09102679044008255
1479425479889297514,-0.07534550130367279
1479425479939325347,-0.058514758944511414
1479425479989369360,-0.040532007813453674
1479425480039306009,-0.04448675364255905
1479425480089353722,-0.05104457959532738
1479425480139374710,-0.044101834297180176
1479425480189398477,-0.041532017290592194
1479425480239342730,-0.017986547201871872
1479425480289412357,-0.022196024656295776
1479425480339480159,-0.019934343174099922
1479425480389389047,-0.016318555921316147
1479425480439429560,-0.003683902323246002
1479425480489467589,-0.003155551850795746
1479425480539445380,-0.02233768254518509
1479425480589437071,-0.029914287850260735
1479425480639443659,-0.03681125491857529
1479425480689447340,-0.03337939456105232
1479425480740004922,-0.023771824315190315
1479425480789486716,-0.016915541142225266
1479425480839507375,-0.01861107349395752
1479425480889508091,-0.015470368787646294
1479425480939448035,-0.013255685567855835
